date;run;error4mod;1;2;3;4;5;6;7
01.01.2006;47074;7;0;0;0;0;0;0;1
02.01.2006;47074;0;0;0;0;0;0;0;0
03.01.2006;47085;0;0;0;0;0;0;0;0
04.01.2006;47124;0;0;0;0;0;0;0;0
05.01.2006;47174;0;0;0;0;0;0;0;0
06.01.2006;47199;0;0;0;0;0;0;0;0
07.01.2006;47233;0;0;0;0;0;0;0;0
08.01.2006;47267;0;0;0;0;0;0;0;0
09.01.2006;47270;0;0;0;0;0;0;0;0
10.01.2006;47297;0;0;0;0;0;0;0;0
11.01.2006;47323;0;0;0;0;0;0;0;0
12.01.2006;47337;0;0;0;0;0;0;0;0
13.01.2006;47347;0;0;0;0;0;0;0;0
14.01.2006;47369;0;0;0;0;0;0;0;0
15.01.2006;47376;0;0;0;0;0;0;0;0
16.01.2006;47388;0;0;0;0;0;0;0;0
17.01.2006;47404;0;0;0;0;0;0;0;0
18.01.2006;47444;0;0;0;0;0;0;0;0
19.01.2006;47448;0;0;0;0;0;0;0;0
20.01.2006;47474;0;0;0;0;0;0;0;0
21.01.2006;47482;0;0;0;0;0;0;0;0
22.01.2006;47483;0;0;0;0;0;0;0;0
23.01.2006;47518;0;0;0;0;0;0;0;0
24.01.2006;47541;0;0;0;0;0;0;0;0
25.01.2006;47542;0;0;0;0;0;0;0;0
26.01.2006;47585;0;0;0;0;0;0;0;0
27.01.2006;47631;0;0;0;0;0;0;0;0
28.01.2006;47676;0;0;0;0;0;0;0;0
29.01.2006;47696;0;0;0;0;0;0;0;0
30.01.2006;47723;0;0;0;0;0;0;0;0
31.01.2006;47732;0;0;0;0;0;0;0;0
01.02.2006;47750;0;0;0;0;0;0;0;0
02.02.2006;47769;0;0;0;0;0;0;0;0
03.02.2006;47808;0;0;0;0;0;0;0;0
04.02.2006;47851;0;0;0;0;0;0;0;0
05.02.2006;47859;0;0;0;0;0;0;0;0
06.02.2006;47862;0;0;0;0;0;0;0;0
07.02.2006;47912;0;0;0;0;0;0;0;0
08.02.2006;47960;0;0;0;0;0;0;0;0
09.02.2006;47978;0;0;0;0;0;0;0;0
10.02.2006;47992;0;0;0;0;0;0;0;0
11.02.2006;48036;0;0;0;0;0;0;0;0
12.02.2006;48077;0;0;0;0;0;0;0;0
13.02.2006;48105;0;0;0;0;0;0;0;0
14.02.2006;48148;0;0;0;0;0;0;0;0
15.02.2006;48185;0;0;0;0;0;0;0;0
16.02.2006;48189;0;0;0;0;0;0;0;0
17.02.2006;48227;0;0;0;0;0;0;0;0
18.02.2006;48251;0;0;0;0;0;0;0;0
19.02.2006;48285;0;0;0;0;0;0;0;0
20.02.2006;48299;0;0;0;0;0;0;0;0
21.02.2006;48323;0;0;0;0;0;0;0;0
22.02.2006;48360;0;0;0;0;0;0;0;0
23.02.2006;48409;0;0;0;0;0;0;0;0
24.02.2006;48444;0;0;0;0;0;0;0;0
25.02.2006;48461;0;0;0;0;0;0;0;0
26.02.2006;48474;0;0;0;0;0;0;0;0
27.02.2006;48485;0;0;0;0;0;0;0;0
28.02.2006;48524;0;0;0;0;0;0;0;0
01.03.2006;48572;1;1;0;0;0;0;0;0
02.03.2006;48572;1;1;0;0;0;0;0;0
03.03.2006;48572;1;1;0;0;0;0;0;0
04.03.2006;48572;0;0;0;0;0;0;0;0
05.03.2006;48606;0;0;0;0;0;0;0;0
06.03.2006;48648;0;0;0;0;0;0;0;0
07.03.2006;48685;0;0;0;0;0;0;0;0
08.03.2006;48699;0;0;0;0;0;0;0;0
09.03.2006;48724;0;0;0;0;0;0;0;0
10.03.2006;48733;0;0;0;0;0;0;0;0
11.03.2006;48742;0;0;0;0;0;0;0;0
12.03.2006;48762;0;0;0;0;0;0;0;0
13.03.2006;48763;0;0;0;0;0;0;0;0
14.03.2006;48812;0;0;0;0;0;0;0;0
15.03.2006;48860;0;0;0;0;0;0;0;0
16.03.2006;48875;0;0;0;0;0;0;0;0
17.03.2006;48884;0;0;0;0;0;0;0;0
18.03.2006;48929;0;0;0;0;0;0;0;0
19.03.2006;48974;0;0;0;0;0;0;0;0
20.03.2006;48991;0;0;0;0;0;0;0;0
21.03.2006;49023;0;0;0;0;0;0;0;0
22.03.2006;49062;0;0;0;0;0;0;0;0
23.03.2006;49082;0;0;0;0;0;0;0;0
24.03.2006;49102;0;0;0;0;0;0;0;0
25.03.2006;49106;0;0;0;0;0;0;0;0
26.03.2006;49112;0;0;0;0;0;0;0;0
27.03.2006;49142;0;0;0;0;0;0;0;0
28.03.2006;49165;0;0;0;0;0;0;0;0
29.03.2006;49175;0;0;0;0;0;0;0;0
30.03.2006;49222;1;1;0;0;0;0;0;0
31.03.2006;49222;1;1;0;0;0;0;0;0
01.04.2006;49222;1;1;0;0;0;0;0;0
02.04.2006;49222;1;1;0;0;0;0;0;0
03.04.2006;49222;0;0;0;0;0;0;0;0
04.04.2006;49236;0;0;0;0;0;0;0;0
05.04.2006;49254;0;0;0;0;0;0;0;0
06.04.2006;49267;0;0;0;0;0;0;0;0
07.04.2006;49313;0;0;0;0;0;0;0;0
08.04.2006;49314;0;0;0;0;0;0;0;0
09.04.2006;49328;0;0;0;0;0;0;0;0
10.04.2006;49334;0;0;0;0;0;0;0;0
11.04.2006;49378;0;0;0;0;0;0;0;0
12.04.2006;49425;0;0;0;0;0;0;0;0
13.04.2006;49470;0;0;0;0;0;0;0;0
14.04.2006;49493;0;0;0;0;0;0;0;0
15.04.2006;49515;0;0;0;0;0;0;0;0
16.04.2006;49559;0;0;0;0;0;0;0;0
17.04.2006;49599;0;0;0;0;0;0;0;0
18.04.2006;49609;0;0;0;0;0;0;0;0
19.04.2006;49636;0;0;0;0;0;0;0;0
20.04.2006;49673;0;0;0;0;0;0;0;0
21.04.2006;49719;0;0;0;0;0;0;0;0
22.04.2006;49720;0;0;0;0;0;0;0;0
23.04.2006;49741;0;0;0;0;0;0;0;0
24.04.2006;49785;0;0;0;0;0;0;0;0
25.04.2006;49786;0;0;0;0;0;0;0;0
26.04.2006;49822;0;0;0;0;0;0;0;0
27.04.2006;49838;1;1;0;0;0;0;0;0
28.04.2006;49838;1;1;0;0;0;0;0;0
29.04.2006;49838;1;1;0;0;0;0;0;0
30.04.2006;49838;1;1;0;0;0;0;0;0
01.05.2006;49838;0;0;0;0;0;0;0;0
02.05.2006;49840;0;0;0;0;0;0;0;0
03.05.2006;49843;0;0;0;0;0;0;0;0
04.05.2006;49873;0;0;0;0;0;0;0;0
05.05.2006;49899;0;0;0;0;0;0;0;0
06.05.2006;49945;0;0;0;0;0;0;0;0
07.05.2006;49994;0;0;0;0;0;0;0;0
08.05.2006;50037;0;0;0;0;0;0;0;0
09.05.2006;50043;0;0;0;0;0;0;0;0
10.05.2006;50063;0;0;0;0;0;0;0;0
11.05.2006;50086;0;0;0;0;0;0;0;0
12.05.2006;50106;0;0;0;0;0;0;0;0
13.05.2006;50151;0;0;0;0;0;0;0;0
14.05.2006;50185;0;0;0;0;0;0;0;0
15.05.2006;50208;0;0;0;0;0;0;0;0
16.05.2006;50241;0;0;0;0;0;0;0;0
17.05.2006;50247;0;0;0;0;0;0;0;0
18.05.2006;50261;0;0;0;0;0;0;0;0
19.05.2006;50265;0;0;0;0;0;0;0;0
20.05.2006;50275;2;0;1;0;0;0;0;0
21.05.2006;50275;2;0;1;0;0;0;0;0
22.05.2006;50275;2;0;1;0;0;0;0;0
23.05.2006;50275;2;0;1;0;0;0;0;0
24.05.2006;50275;0;0;0;0;0;0;0;0
25.05.2006;50315;0;0;0;0;0;0;0;0
26.05.2006;50349;0;0;0;0;0;0;0;0
27.05.2006;50373;0;0;0;0;0;0;0;0
28.05.2006;50423;0;0;0;0;0;0;0;0
29.05.2006;50465;0;0;0;0;0;0;0;0
30.05.2006;50493;0;0;0;0;0;0;0;0
31.05.2006;50495;0;0;0;0;0;0;0;0
01.06.2006;50511;0;0;0;0;0;0;0;0
02.06.2006;50523;0;0;0;0;0;0;0;0
03.06.2006;50540;0;0;0;0;0;0;0;0
04.06.2006;50575;0;0;0;0;0;0;0;0
05.06.2006;50590;0;0;0;0;0;0;0;0
06.06.2006;50611;0;0;0;0;0;0;0;0
07.06.2006;50612;0;0;0;0;0;0;0;0
08.06.2006;50620;0;0;0;0;0;0;0;0
09.06.2006;50628;0;0;0;0;0;0;0;0
10.06.2006;50648;0;0;0;0;0;0;0;0
11.06.2006;50654;0;0;0;0;0;0;0;0
12.06.2006;50695;0;0;0;0;0;0;0;0
13.06.2006;50740;0;0;0;0;0;0;0;0
14.06.2006;50770;0;0;0;0;0;0;0;0
15.06.2006;50805;0;0;0;0;0;0;0;0
16.06.2006;50838;0;0;0;0;0;0;0;0
17.06.2006;50842;0;0;0;0;0;0;0;0
18.06.2006;50869;0;0;0;0;0;0;0;0
19.06.2006;50915;0;0;0;0;0;0;0;0
20.06.2006;50933;0;0;0;0;0;0;0;0
21.06.2006;50969;0;0;0;0;0;0;0;0
22.06.2006;51013;0;0;0;0;0;0;0;0
23.06.2006;51026;0;0;0;0;0;0;0;0
24.06.2006;51071;1;1;0;0;0;0;0;0
25.06.2006;51071;1;1;0;0;0;0;0;0
26.06.2006;51071;1;1;0;0;0;0;0;0
27.06.2006;51071;0;0;0;0;0;0;0;0
28.06.2006;51087;0;0;0;0;0;0;0;0
29.06.2006;51106;0;0;0;0;0;0;0;0
30.06.2006;51136;0;0;0;0;0;0;0;0
01.07.2006;51152;0;0;0;0;0;0;0;0
02.07.2006;51163;0;0;0;0;0;0;0;0
03.07.2006;51171;0;0;0;0;0;0;0;0
04.07.2006;51179;0;0;0;0;0;0;0;0
05.07.2006;51185;0;0;0;0;0;0;0;0
06.07.2006;51191;0;0;0;0;0;0;0;0
07.07.2006;51203;0;0;0;0;0;0;0;0
08.07.2006;51216;0;0;0;0;0;0;0;0
09.07.2006;51220;0;0;0;0;0;0;0;0
10.07.2006;51261;0;0;0;0;0;0;0;0
11.07.2006;51290;0;0;0;0;0;0;0;0
12.07.2006;51306;0;0;0;0;0;0;0;0
13.07.2006;51350;0;0;0;0;0;0;0;0
14.07.2006;51387;0;0;0;0;0;0;0;0
15.07.2006;51429;0;0;0;0;0;0;0;0
16.07.2006;51463;0;0;0;0;0;0;0;0
17.07.2006;51503;0;0;0;0;0;0;0;0
18.07.2006;51536;0;0;0;0;0;0;0;0
19.07.2006;51542;0;0;0;0;0;0;0;0
20.07.2006;51587;0;0;0;0;0;0;0;0
21.07.2006;51617;0;0;0;0;0;0;0;0
22.07.2006;51638;0;0;0;0;0;0;0;0
23.07.2006;51685;0;0;0;0;0;0;0;0
24.07.2006;51707;2;0;1;0;0;0;0;0
25.07.2006;51707;2;0;1;0;0;0;0;0
26.07.2006;51707;2;0;1;0;0;0;0;0
27.07.2006;51707;2;0;1;0;0;0;0;0
28.07.2006;51707;2;0;1;0;0;0;0;0
29.07.2006;51707;2;0;1;0;0;0;0;0
30.07.2006;51707;0;0;0;0;0;0;0;0
31.07.2006;51756;0;0;0;0;0;0;0;0
01.08.2006;51771;0;0;0;0;0;0;0;0
02.08.2006;51796;0;0;0;0;0;0;0;0
03.08.2006;51842;0;0;0;0;0;0;0;0
04.08.2006;51862;0;0;0;0;0;0;0;0
05.08.2006;51875;0;0;0;0;0;0;0;0
06.08.2006;51912;0;0;0;0;0;0;0;0
07.08.2006;51914;0;0;0;0;0;0;0;0
08.08.2006;51948;0;0;0;0;0;0;0;0
09.08.2006;51970;0;0;0;0;0;0;0;0
10.08.2006;51995;0;0;0;0;0;0;0;0
11.08.2006;51996;0;0;0;0;0;0;0;0
12.08.2006;52036;0;0;0;0;0;0;0;0
13.08.2006;52081;0;0;0;0;0;0;0;0
14.08.2006;52131;0;0;0;0;0;0;0;0
15.08.2006;52181;0;0;0;0;0;0;0;0
16.08.2006;52198;0;0;0;0;0;0;0;0
17.08.2006;52225;0;0;0;0;0;0;0;0
18.08.2006;52248;0;0;0;0;0;0;0;0
19.08.2006;52251;0;0;0;0;0;0;0;0
20.08.2006;52265;0;0;0;0;0;0;0;0
21.08.2006;52312;0;0;0;0;0;0;0;0
22.08.2006;52333;0;0;0;0;0;0;0;0
23.08.2006;52350;0;0;0;0;0;0;0;0
24.08.2006;52374;0;0;0;0;0;0;0;0
25.08.2006;52399;0;0;0;0;0;0;0;0
26.08.2006;52427;0;0;0;0;0;0;0;0
27.08.2006;52451;0;0;0;0;0;0;0;0
28.08.2006;52494;0;0;0;0;0;0;0;0
29.08.2006;52520;0;0;0;0;0;0;0;0
30.08.2006;52542;2;0;1;0;0;0;0;0
31.08.2006;52542;2;0;1;0;0;0;0;0
01.09.2006;52542;2;0;1;0;0;0;0;0
02.09.2006;52542;2;0;1;0;0;0;0;0
03.09.2006;52542;2;0;1;0;0;0;0;0
04.09.2006;52542;2;0;1;0;0;0;0;0
05.09.2006;52542;2;0;1;0;0;0;0;0
06.09.2006;52542;0;0;0;0;0;0;0;0
07.09.2006;52569;0;0;0;0;0;0;0;0
08.09.2006;52583;0;0;0;0;0;0;0;0
09.09.2006;52626;0;0;0;0;0;0;0;0
10.09.2006;52663;0;0;0;0;0;0;0;0
11.09.2006;52698;0;0;0;0;0;0;0;0
12.09.2006;52708;0;0;0;0;0;0;0;0
13.09.2006;52746;0;0;0;0;0;0;0;0
14.09.2006;52748;0;0;0;0;0;0;0;0
15.09.2006;52769;0;0;0;0;0;0;0;0
16.09.2006;52779;0;0;0;0;0;0;0;0
17.09.2006;52829;0;0;0;0;0;0;0;0
18.09.2006;52840;0;0;0;0;0;0;0;0
19.09.2006;52879;0;0;0;0;0;0;0;0
20.09.2006;52884;0;0;0;0;0;0;0;0
21.09.2006;52932;0;0;0;0;0;0;0;0
22.09.2006;52965;0;0;0;0;0;0;0;0
23.09.2006;52993;0;0;0;0;0;0;0;0
24.09.2006;53040;0;0;0;0;0;0;0;0
25.09.2006;53062;0;0;0;0;0;0;0;0
26.09.2006;53074;0;0;0;0;0;0;0;0
27.09.2006;53106;0;0;0;0;0;0;0;0
28.09.2006;53139;0;0;0;0;0;0;0;0
29.09.2006;53144;0;0;0;0;0;0;0;0
30.09.2006;53153;0;0;0;0;0;0;0;0
01.10.2006;53160;0;0;0;0;0;0;0;0
02.10.2006;53177;0;0;0;0;0;0;0;0
03.10.2006;53190;0;0;0;0;0;0;0;0
04.10.2006;53193;0;0;0;0;0;0;0;0
05.10.2006;53236;1;1;0;0;0;0;0;0
06.10.2006;53236;1;1;0;0;0;0;0;0
07.10.2006;53236;1;1;0;0;0;0;0;0
08.10.2006;53236;0;0;0;0;0;0;0;0
09.10.2006;53272;0;0;0;0;0;0;0;0
10.10.2006;53288;0;0;0;0;0;0;0;0
11.10.2006;53301;0;0;0;0;0;0;0;0
12.10.2006;53329;0;0;0;0;0;0;0;0
13.10.2006;53339;0;0;0;0;0;0;0;0
14.10.2006;53343;0;0;0;0;0;0;0;0
15.10.2006;53377;0;0;0;0;0;0;0;0
16.10.2006;53382;0;0;0;0;0;0;0;0
17.10.2006;53421;0;0;0;0;0;0;0;0
18.10.2006;53446;0;0;0;0;0;0;0;0
19.10.2006;53479;0;0;0;0;0;0;0;0
20.10.2006;53497;0;0;0;0;0;0;0;0
21.10.2006;53505;0;0;0;0;0;0;0;0
22.10.2006;53525;0;0;0;0;0;0;0;0
23.10.2006;53526;0;0;0;0;0;0;0;0
24.10.2006;53562;0;0;0;0;0;0;0;0
25.10.2006;53583;0;0;0;0;0;0;0;0
26.10.2006;53631;0;0;0;0;0;0;0;0
27.10.2006;53676;0;0;0;0;0;0;0;0
28.10.2006;53699;0;0;0;0;0;0;0;0
29.10.2006;53718;0;0;0;0;0;0;0;0
30.10.2006;53746;0;0;0;0;0;0;0;0
31.10.2006;53794;0;0;0;0;0;0;0;0
01.11.2006;53824;0;0;0;0;0;0;0;0
02.11.2006;53826;4;0;0;0;1;0;0;0
03.11.2006;53826;4;0;0;0;1;0;0;0
04.11.2006;53826;4;0;0;0;1;0;0;0
05.11.2006;53826;4;0;0;0;1;0;0;0
06.11.2006;53826;4;0;0;0;1;0;0;0
07.11.2006;53826;4;0;0;0;1;0;0;0
08.11.2006;53826;4;0;0;0;1;0;0;0
09.11.2006;53826;4;0;0;0;1;0;0;0
10.11.2006;53826;4;0;0;0;1;0;0;0
11.11.2006;53826;4;0;0;0;1;0;0;0
12.11.2006;53826;4;0;0;0;1;0;0;0
13.11.2006;53826;4;0;0;0;1;0;0;0
14.11.2006;53826;4;0;0;0;1;0;0;0
15.11.2006;53826;4;0;0;0;1;0;0;0
16.11.2006;53826;4;0;0;0;1;0;0;0
17.11.2006;53826;4;0;0;0;1;0;0;0
18.11.2006;53826;4;0;0;0;1;0;0;0
19.11.2006;53826;4;0;0;0;1;0;0;0
20.11.2006;53826;4;0;0;0;1;0;0;0
21.11.2006;53826;4;0;0;0;1;0;0;0
22.11.2006;53826;4;0;0;0;1;0;0;0
23.11.2006;53826;4;0;0;0;1;0;0;0
24.11.2006;53826;4;0;0;0;1;0;0;0
25.11.2006;53826;4;0;0;0;1;0;0;0
26.11.2006;53826;4;0;0;0;1;0;0;0
27.11.2006;53826;4;0;0;0;1;0;0;0
28.11.2006;53826;4;0;0;0;1;0;0;0
29.11.2006;53826;4;0;0;0;1;0;0;0
30.11.2006;53826;4;0;0;0;1;0;0;0
01.12.2006;53826;4;0;0;0;1;0;0;0
02.12.2006;53826;4;0;0;0;1;0;0;0
03.12.2006;53826;4;0;0;0;1;0;0;0
04.12.2006;53826;0;0;0;0;0;0;0;0
05.12.2006;53842;0;0;0;0;0;0;0;0
06.12.2006;53843;0;0;0;0;0;0;0;0
07.12.2006;53872;0;0;0;0;0;0;0;0
08.12.2006;53916;0;0;0;0;0;0;0;0
09.12.2006;53951;0;0;0;0;0;0;0;0
10.12.2006;53964;0;0;0;0;0;0;0;0
11.12.2006;54002;0;0;0;0;0;0;0;0
12.12.2006;54038;0;0;0;0;0;0;0;0
13.12.2006;54051;0;0;0;0;0;0;0;0
14.12.2006;54084;0;0;0;0;0;0;0;0
15.12.2006;54109;0;0;0;0;0;0;0;0
16.12.2006;54154;0;0;0;0;0;0;0;0
17.12.2006;54155;0;0;0;0;0;0;0;0
18.12.2006;54204;0;0;0;0;0;0;0;0
19.12.2006;54208;0;0;0;0;0;0;0;0
20.12.2006;54216;0;0;0;0;0;0;0;0
21.12.2006;54235;0;0;0;0;0;0;0;0
22.12.2006;54243;0;0;0;0;0;0;0;0
23.12.2006;54274;0;0;0;0;0;0;0;0
24.12.2006;54286;0;0;0;0;0;0;0;0
25.12.2006;54333;0;0;0;0;0;0;0;0
26.12.2006;54359;0;0;0;0;0;0;0;0
27.12.2006;54383;0;0;0;0;0;0;0;0
28.12.2006;54432;0;0;0;0;0;0;0;0
29.12.2006;54470;0;0;0;0;0;0;0;0
30.12.2006;54474;0;0;0;0;0;0;0;0
31.12.2006;54496;0;0;0;0;0;0;0;0
01.01.2007;54542;0;0;0;0;0;0;0;0
02.01.2007;54579;0;0;0;0;0;0;0;0
03.01.2007;54605;0;0;0;0;0;0;0;0
04.01.2007;54614;0;0;0;0;0;0;0;0
05.01.2007;54658;0;0;0;0;0;0;0;0
06.01.2007;54692;1;1;0;0;0;0;0;0
07.01.2007;54692;1;1;0;0;0;0;0;0
08.01.2007;54692;1;1;0;0;0;0;0;0
09.01.2007;54692;1;1;0;0;0;0;0;0
10.01.2007;54692;0;0;0;0;0;0;0;0
11.01.2007;54738;0;0;0;0;0;0;0;0
12.01.2007;54754;0;0;0;0;0;0;0;0
13.01.2007;54773;0;0;0;0;0;0;0;0
14.01.2007;54805;0;0;0;0;0;0;0;0
15.01.2007;54831;0;0;0;0;0;0;0;0
16.01.2007;54852;0;0;0;0;0;0;0;0
17.01.2007;54902;0;0;0;0;0;0;0;0
18.01.2007;54948;0;0;0;0;0;0;0;0
19.01.2007;54957;0;0;0;0;0;0;0;0
20.01.2007;54980;0;0;0;0;0;0;0;0
21.01.2007;55025;0;0;0;0;0;0;0;0
22.01.2007;55047;0;0;0;0;0;0;0;0
23.01.2007;55076;0;0;0;0;0;0;0;0
24.01.2007;55092;0;0;0;0;0;0;0;0
25.01.2007;55117;0;0;0;0;0;0;0;0
26.01.2007;55165;0;0;0;0;0;0;0;0
27.01.2007;55175;0;0;0;0;0;0;0;0
28.01.2007;55225;0;0;0;0;0;0;0;0
29.01.2007;55272;0;0;0;0;0;0;0;0
30.01.2007;55322;0;0;0;0;0;0;0;0
31.01.2007;55347;0;0;0;0;0;0;0;0
01.02.2007;55363;0;0;0;0;0;0;0;0
02.02.2007;55367;0;0;0;0;0;0;0;0
03.02.2007;55412;4;0;0;0;1;0;0;0
04.02.2007;55412;4;0;0;0;1;0;0;0
05.02.2007;55412;4;0;0;0;1;0;0;0
06.02.2007;55412;4;0;0;0;1;0;0;0
07.02.2007;55412;4;0;0;0;1;0;0;0
08.02.2007;55412;4;0;0;0;1;0;0;0
09.02.2007;55412;7;0;0;0;0;0;0;1
10.02.2007;55412;7;0;0;0;0;0;0;1
11.02.2007;55412;7;0;0;0;0;0;0;1
12.02.2007;55412;7;0;0;0;0;0;0;1
13.02.2007;55412;7;0;0;0;0;0;0;1
14.02.2007;55412;7;0;0;0;0;0;0;1
15.02.2007;55412;7;0;0;0;0;0;0;1
16.02.2007;55412;7;0;0;0;0;0;0;1
17.02.2007;55412;7;0;0;0;0;0;0;1
18.02.2007;55412;7;0;0;0;0;0;0;1
19.02.2007;55412;7;0;0;0;0;0;0;1
20.02.2007;55412;7;0;0;0;0;0;0;1
21.02.2007;55412;7;0;0;0;0;0;0;1
22.02.2007;55412;7;0;0;0;0;0;0;1
23.02.2007;55412;7;0;0;0;0;0;0;1
24.02.2007;55412;7;0;0;0;0;0;0;1
25.02.2007;55412;7;0;0;0;0;0;0;1
26.02.2007;55412;7;0;0;0;0;0;0;1
27.02.2007;55412;7;0;0;0;0;0;0;1
28.02.2007;55412;7;0;0;0;0;0;0;1
01.03.2007;55412;0;0;0;0;0;0;0;0
02.03.2007;55429;0;0;0;0;0;0;0;0
03.03.2007;55454;0;0;0;0;0;0;0;0
04.03.2007;55492;0;0;0;0;0;0;0;0
05.03.2007;55527;0;0;0;0;0;0;0;0
06.03.2007;55539;0;0;0;0;0;0;0;0
07.03.2007;55581;0;0;0;0;0;0;0;0
08.03.2007;55623;0;0;0;0;0;0;0;0
09.03.2007;55672;0;0;0;0;0;0;0;0
10.03.2007;55700;0;0;0;0;0;0;0;0
11.03.2007;55737;0;0;0;0;0;0;0;0
12.03.2007;55768;0;0;0;0;0;0;0;0
13.03.2007;55780;0;0;0;0;0;0;0;0
14.03.2007;55810;0;0;0;0;0;0;0;0
15.03.2007;55846;0;0;0;0;0;0;0;0
16.03.2007;55860;0;0;0;0;0;0;0;0
17.03.2007;55893;0;0;0;0;0;0;0;0
18.03.2007;55940;0;0;0;0;0;0;0;0
19.03.2007;55966;0;0;0;0;0;0;0;0
20.03.2007;55988;0;0;0;0;0;0;0;0
21.03.2007;55993;0;0;0;0;0;0;0;0
22.03.2007;56017;0;0;0;0;0;0;0;0
23.03.2007;56060;0;0;0;0;0;0;0;0
24.03.2007;56097;0;0;0;0;0;0;0;0
25.03.2007;56131;0;0;0;0;0;0;0;0
26.03.2007;56169;0;0;0;0;0;0;0;0
27.03.2007;56190;0;0;0;0;0;0;0;0
28.03.2007;56230;0;0;0;0;0;0;0;0
29.03.2007;56238;0;0;0;0;0;0;0;0
30.03.2007;56277;0;0;0;0;0;0;0;0
31.03.2007;56287;0;0;0;0;0;0;0;0
01.04.2007;56297;0;0;0;0;0;0;0;0
02.04.2007;56318;0;0;0;0;0;0;0;0
03.04.2007;56319;0;0;0;0;0;0;0;0
04.04.2007;56362;0;0;0;0;0;0;0;0
05.04.2007;56388;0;0;0;0;0;0;0;0
06.04.2007;56422;0;0;0;0;0;0;0;0
07.04.2007;56432;0;0;0;0;0;0;0;0
08.04.2007;56447;0;0;0;0;0;0;0;0
09.04.2007;56476;0;0;0;0;0;0;0;0
10.04.2007;56498;0;0;0;0;0;0;0;0
11.04.2007;56505;0;0;0;0;0;0;0;0
12.04.2007;56517;0;0;0;0;0;0;0;0
13.04.2007;56549;0;0;0;0;0;0;0;0
14.04.2007;56559;0;0;0;0;0;0;0;0
15.04.2007;56569;0;0;0;0;0;0;0;0
16.04.2007;56583;0;0;0;0;0;0;0;0
17.04.2007;56603;0;0;0;0;0;0;0;0
18.04.2007;56642;0;0;0;0;0;0;0;0
19.04.2007;56678;0;0;0;0;0;0;0;0
20.04.2007;56728;0;0;0;0;0;0;0;0
21.04.2007;56749;0;0;0;0;0;0;0;0
22.04.2007;56787;1;1;0;0;0;0;0;0
23.04.2007;56787;1;1;0;0;0;0;0;0
24.04.2007;56787;1;1;0;0;0;0;0;0
25.04.2007;56787;1;1;0;0;0;0;0;0
26.04.2007;56787;0;0;0;0;0;0;0;0
27.04.2007;56818;0;0;0;0;0;0;0;0
28.04.2007;56855;0;0;0;0;0;0;0;0
29.04.2007;56885;0;0;0;0;0;0;0;0
30.04.2007;56931;0;0;0;0;0;0;0;0
01.05.2007;56941;0;0;0;0;0;0;0;0
02.05.2007;56950;0;0;0;0;0;0;0;0
03.05.2007;56958;0;0;0;0;0;0;0;0
04.05.2007;56964;0;0;0;0;0;0;0;0
05.05.2007;56985;0;0;0;0;0;0;0;0
06.05.2007;57013;0;0;0;0;0;0;0;0
07.05.2007;57048;0;0;0;0;0;0;0;0
08.05.2007;57095;0;0;0;0;0;0;0;0
09.05.2007;57100;0;0;0;0;0;0;0;0
10.05.2007;57115;0;0;0;0;0;0;0;0
11.05.2007;57134;0;0;0;0;0;0;0;0
12.05.2007;57137;0;0;0;0;0;0;0;0
13.05.2007;57165;0;0;0;0;0;0;0;0
14.05.2007;57191;1;1;0;0;0;0;0;0
15.05.2007;57191;1;1;0;0;0;0;0;0
16.05.2007;57191;1;1;0;0;0;0;0;0
17.05.2007;57191;0;0;0;0;0;0;0;0
18.05.2007;57211;0;0;0;0;0;0;0;0
19.05.2007;57242;0;0;0;0;0;0;0;0
20.05.2007;57268;0;0;0;0;0;0;0;0
21.05.2007;57317;0;0;0;0;0;0;0;0
22.05.2007;57367;0;0;0;0;0;0;0;0
23.05.2007;57415;0;0;0;0;0;0;0;0
24.05.2007;57461;0;0;0;0;0;0;0;0
25.05.2007;57501;0;0;0;0;0;0;0;0
26.05.2007;57504;0;0;0;0;0;0;0;0
27.05.2007;57547;0;0;0;0;0;0;0;0
28.05.2007;57581;0;0;0;0;0;0;0;0
29.05.2007;57631;0;0;0;0;0;0;0;0
30.05.2007;57654;0;0;0;0;0;0;0;0
31.05.2007;57677;0;0;0;0;0;0;0;0
01.06.2007;57726;0;0;0;0;0;0;0;0
02.06.2007;57746;0;0;0;0;0;0;0;0
03.06.2007;57764;2;0;1;0;0;0;0;0
04.06.2007;57764;2;0;1;0;0;0;0;0
05.06.2007;57764;2;0;1;0;0;0;0;0
06.06.2007;57764;2;0;1;0;0;0;0;0
07.06.2007;57764;0;0;0;0;0;0;0;0
08.06.2007;57773;0;0;0;0;0;0;0;0
09.06.2007;57822;0;0;0;0;0;0;0;0
10.06.2007;57835;0;0;0;0;0;0;0;0
11.06.2007;57867;0;0;0;0;0;0;0;0
12.06.2007;57873;0;0;0;0;0;0;0;0
13.06.2007;57875;0;0;0;0;0;0;0;0
14.06.2007;57918;0;0;0;0;0;0;0;0
15.06.2007;57950;0;0;0;0;0;0;0;0
16.06.2007;57953;0;0;0;0;0;0;0;0
17.06.2007;57994;0;0;0;0;0;0;0;0
18.06.2007;57998;0;0;0;0;0;0;0;0
19.06.2007;58048;0;0;0;0;0;0;0;0
20.06.2007;58062;0;0;0;0;0;0;0;0
21.06.2007;58105;0;0;0;0;0;0;0;0
