date;run 1;error 1;run 2;error 2;run 3;error 3;run 4;error 4
13.10.2005;46201;0;45773;0;49367;0;47074;7
14.10.2005;46250;0;45784;0;49406;0;47074;7
15.10.2005;46251;0;45827;0;49438;0;47074;7
16.10.2005;46288;0;45839;0;49448;0;47074;7
17.10.2005;46300;0;45847;0;49484;0;47074;7
18.10.2005;46327;0;45851;0;49497;0;47074;7
19.10.2005;46330;0;45891;0;49532;0;47074;7
20.10.2005;46362;0;45907;0;49565;0;47074;7
21.10.2005;46369;0;45957;0;49581;0;47074;7
22.10.2005;46392;0;45989;0;49591;0;47074;7
23.10.2005;46395;0;46013;0;49640;0;47074;7
24.10.2005;46401;0;46060;0;49665;0;47074;7
25.10.2005;46411;0;46095;0;49710;0;47074;7
26.10.2005;46417;0;46120;0;49720;0;47074;7
27.10.2005;46420;0;46138;0;49731;0;47074;7
28.10.2005;46443;0;46152;0;49778;0;47074;7
29.10.2005;46473;0;46171;1;49819;0;47074;7
30.10.2005;46505;0;46171;1;49820;0;47074;7
31.10.2005;46539;0;46171;1;49834;0;47074;7
01.11.2005;46547;0;46171;0;49874;0;47074;7
02.11.2005;46554;0;46220;0;49915;0;47074;7
03.11.2005;46567;0;46253;0;49922;2;47074;7
04.11.2005;46580;0;46299;0;49922;2;47074;7
05.11.2005;46607;0;46304;0;49922;2;47074;7
06.11.2005;46610;0;46330;0;49922;2;47074;7
07.11.2005;46613;1;46379;0;49922;2;47074;7
08.11.2005;46613;1;46394;0;49922;2;47074;7
09.11.2005;46613;1;46421;0;49922;2;47074;7
10.11.2005;46613;0;46458;0;49922;0;47074;7
11.11.2005;46646;0;46461;0;49959;0;47074;7
12.11.2005;46685;0;46474;0;49967;0;47074;7
13.11.2005;46725;0;46506;0;50013;0;47074;7
14.11.2005;46747;0;46539;0;50043;0;47074;7
15.11.2005;46755;0;46555;0;50045;0;47074;7
16.11.2005;46795;0;46563;0;50078;0;47074;7
17.11.2005;46810;0;46585;0;50124;0;47074;7
18.11.2005;46824;0;46620;0;50125;0;47074;7
19.11.2005;46833;0;46641;2;50151;0;47074;7
20.11.2005;46848;0;46641;2;50162;0;47074;7
21.11.2005;46892;0;46641;2;50186;0;47074;7
22.11.2005;46940;0;46641;2;50212;0;47074;7
23.11.2005;46970;0;46641;0;50227;0;47074;7
24.11.2005;47016;0;46688;0;50255;0;47074;7
25.11.2005;47055;0;46711;0;50283;0;47074;7
26.11.2005;47065;0;46741;0;50320;0;47074;7
27.11.2005;47103;0;46764;0;50345;0;47074;7
28.11.2005;47135;0;46780;0;50387;0;47074;7
29.11.2005;47138;0;46797;0;50412;0;47074;7
30.11.2005;47172;1;46832;0;50421;0;47074;7
01.12.2005;47172;1;46878;0;50456;0;47074;7
02.12.2005;47172;1;46918;0;50474;1;47074;7
03.12.2005;47172;1;46926;0;50474;1;47074;7
04.12.2005;47172;0;46971;0;50474;1;47074;7
05.12.2005;47188;0;47005;0;50474;0;47074;7
06.12.2005;47230;0;47008;0;50489;0;47074;7
07.12.2005;47255;0;47042;0;50534;0;47074;7
08.12.2005;47286;0;47046;0;50558;0;47074;7
09.12.2005;47320;0;47055;0;50586;0;47074;7
10.12.2005;47324;0;47061;0;50607;0;47074;7
11.12.2005;47371;0;47083;0;50649;0;47074;7
12.12.2005;47389;0;47098;0;50688;0;47074;7
13.12.2005;47416;0;47104;0;50719;0;47074;7
14.12.2005;47421;0;47126;0;50747;0;47074;7
15.12.2005;47469;0;47164;0;50788;0;47074;7
16.12.2005;47512;0;47208;0;50807;0;47074;7
17.12.2005;47540;0;47256;0;50812;0;47074;7
18.12.2005;47558;0;47302;0;50844;0;47074;7
19.12.2005;47605;0;47315;0;50862;0;47074;7
20.12.2005;47648;0;47329;0;50875;0;47074;7
21.12.2005;47683;0;47340;0;50896;0;47074;7
22.12.2005;47709;0;47358;0;50942;0;47074;7
23.12.2005;47731;0;47379;0;50970;0;47074;7
24.12.2005;47734;0;47404;0;51007;0;47074;7
25.12.2005;47760;0;47445;0;51038;0;47074;7
26.12.2005;47808;0;47452;3;51083;0;47074;7
27.12.2005;47830;0;47452;3;51096;0;47074;7
28.12.2005;47852;0;47452;3;51119;0;47074;7
29.12.2005;47860;0;47452;3;51157;3;47074;7
30.12.2005;47907;2;47452;3;51157;3;47074;7
31.12.2005;47907;2;47452;3;51157;3;47074;7
01.01.2006;47907;2;47452;0;51157;3;47074;7
02.01.2006;47907;2;47489;0;51157;3;47074;0
03.01.2006;47907;2;47525;0;51157;3;47085;0
04.01.2006;47907;2;47547;0;51157;3;47124;0
05.01.2006;47907;2;47584;0;51157;3;47174;0
06.01.2006;47907;0;47633;0;51157;0;47199;0
07.01.2006;47950;0;47677;0;51167;0;47233;0
08.01.2006;47954;0;47708;0;51214;0;47267;0
09.01.2006;47971;0;47732;0;51228;0;47270;0
10.01.2006;47996;0;47779;0;51229;0;47297;0
11.01.2006;48026;0;47805;0;51255;0;47323;0
12.01.2006;48063;0;47835;0;51300;0;47337;0
13.01.2006;48091;0;47873;0;51328;0;47347;0
14.01.2006;48115;0;47878;0;51377;0;47369;0
15.01.2006;48159;0;47923;0;51386;0;47376;0
16.01.2006;48182;0;47934;0;51429;0;47388;0
17.01.2006;48217;0;47960;0;51474;0;47404;0
18.01.2006;48234;0;47992;0;51520;0;47444;0
19.01.2006;48284;0;48000;0;51566;0;47448;0
20.01.2006;48313;0;48022;0;51573;0;47474;0
21.01.2006;48332;0;48037;0;51619;0;47482;0
22.01.2006;48365;0;48047;0;51655;0;47483;0
23.01.2006;48374;0;48053;0;51698;0;47518;0
24.01.2006;48421;0;48069;0;51734;0;47541;0
25.01.2006;48434;0;48085;0;51770;0;47542;0
26.01.2006;48442;0;48129;0;51818;0;47585;0
27.01.2006;48463;0;48149;0;51840;0;47631;0
28.01.2006;48497;0;48175;0;51887;0;47676;0
29.01.2006;48502;1;48211;0;51904;0;47696;0
30.01.2006;48502;1;48223;0;51935;0;47723;0
31.01.2006;48502;1;48260;0;51946;0;47732;0
01.02.2006;48502;0;48291;0;51993;0;47750;0
02.02.2006;48509;0;48294;0;52034;1;47769;0
03.02.2006;48512;0;48343;0;52034;1;47808;0
04.02.2006;48551;0;48360;0;52034;1;47851;0
05.02.2006;48585;0;48363;2;52034;1;47859;0
06.02.2006;48618;0;48363;2;52034;0;47862;0
07.02.2006;48620;0;48363;2;52056;0;47912;0
08.02.2006;48635;0;48363;2;52071;0;47960;0
09.02.2006;48676;0;48363;2;52093;0;47978;0
10.02.2006;48712;0;48363;0;52132;0;47992;0
11.02.2006;48721;0;48400;0;52146;0;48036;0
12.02.2006;48743;0;48413;0;52156;0;48077;0
13.02.2006;48777;0;48463;0;52187;0;48105;0
14.02.2006;48823;0;48491;0;52216;0;48148;0
15.02.2006;48845;0;48492;0;52232;0;48185;0
16.02.2006;48883;0;48534;0;52262;0;48189;0
17.02.2006;48921;0;48574;0;52303;0;48227;0
18.02.2006;48957;0;48600;0;52323;0;48251;0
19.02.2006;48969;2;48606;0;52340;0;48285;0
20.02.2006;48969;2;48645;0;52353;0;48299;0
21.02.2006;48969;2;48668;0;52360;0;48323;0
22.02.2006;48969;2;48697;0;52373;0;48360;0
23.02.2006;48969;2;48739;0;52395;0;48409;0
24.02.2006;48969;2;48764;0;52421;0;48444;0
25.02.2006;48969;2;48791;0;52465;0;48461;0
26.02.2006;48969;0;48807;0;52510;0;48474;0
27.02.2006;48991;0;48833;0;52545;0;48485;0
28.02.2006;49011;0;48872;0;52563;0;48524;0
01.03.2006;49057;0;48896;0;52575;0;48572;1
02.03.2006;49095;0;48906;0;52595;2;48572;1
03.03.2006;49107;0;48919;0;52595;2;48572;1
04.03.2006;49132;0;48942;0;52595;2;48572;0
05.03.2006;49145;0;48957;2;52595;2;48606;0
06.03.2006;49194;0;48957;2;52595;0;48648;0
07.03.2006;49198;0;48957;2;52635;0;48685;0
08.03.2006;49243;0;48957;2;52661;0;48699;0
09.03.2006;49275;0;48957;2;52668;0;48724;0
10.03.2006;49319;0;48957;2;52686;0;48733;0
11.03.2006;49367;0;48957;0;52726;0;48742;0
12.03.2006;49410;0;49001;0;52761;0;48762;0
13.03.2006;49441;0;49048;0;52770;0;48763;0
14.03.2006;49478;0;49094;0;52787;0;48812;0
15.03.2006;49494;0;49135;0;52831;0;48860;0
16.03.2006;49495;0;49174;0;52836;0;48875;0
17.03.2006;49523;0;49177;0;52873;0;48884;0
18.03.2006;49546;0;49196;0;52891;0;48929;0
19.03.2006;49595;0;49230;0;52941;0;48974;0
20.03.2006;49609;0;49267;0;52989;0;48991;0
21.03.2006;49649;0;49304;0;53017;0;49023;0
22.03.2006;49685;0;49322;0;53061;0;49062;0
23.03.2006;49696;0;49367;0;53108;0;49082;0
24.03.2006;49703;0;49401;0;53138;0;49102;0
25.03.2006;49734;0;49420;0;53169;0;49106;0
26.03.2006;49761;0;49462;0;53176;0;49112;0
27.03.2006;49791;0;49483;0;53178;0;49142;0
28.03.2006;49792;0;49489;0;53206;0;49165;0
29.03.2006;49835;1;49534;0;53229;0;49175;0
30.03.2006;49835;1;49579;0;53257;0;49222;1
31.03.2006;49835;1;49614;0;53287;0;49222;1
01.04.2006;49835;0;49654;0;53318;0;49222;1
02.04.2006;49842;0;49701;0;53327;0;49222;1
03.04.2006;49844;0;49713;0;53356;2;49222;0
04.04.2006;49885;0;49737;0;53356;2;49236;0
05.04.2006;49898;0;49749;0;53356;2;49254;0
06.04.2006;49940;0;49769;0;53356;2;49267;0
07.04.2006;49946;0;49804;0;53356;0;49313;0
08.04.2006;49987;0;49815;2;53396;0;49314;0
09.04.2006;50029;0;49815;2;53409;0;49328;0
10.04.2006;50067;0;49815;2;53434;0;49334;0
11.04.2006;50096;0;49815;2;53474;0;49378;0
12.04.2006;50112;0;49815;2;53487;0;49425;0
13.04.2006;50146;0;49815;2;53503;0;49470;0
14.04.2006;50187;0;49815;2;53511;0;49493;0
15.04.2006;50224;0;49815;0;53529;0;49515;0
16.04.2006;50269;0;49818;0;53576;0;49559;0
17.04.2006;50307;0;49850;0;53600;0;49599;0
18.04.2006;50348;0;49857;0;53649;0;49609;0
19.04.2006;50350;0;49876;0;53667;0;49636;0
20.04.2006;50369;0;49900;0;53674;0;49673;0
21.04.2006;50394;0;49909;0;53691;0;49719;0
22.04.2006;50439;0;49936;0;53720;0;49720;0
23.04.2006;50447;0;49947;0;53738;0;49741;0
24.04.2006;50471;2;49959;0;53740;0;49785;0
25.04.2006;50471;2;50007;0;53761;0;49786;0
26.04.2006;50471;2;50010;0;53809;0;49822;0
27.04.2006;50471;2;50050;0;53844;0;49838;1
28.04.2006;50471;2;50090;0;53894;0;49838;1
29.04.2006;50471;2;50091;0;53904;0;49838;1
30.04.2006;50471;2;50121;0;53946;0;49838;1
01.05.2006;50471;0;50124;0;53947;0;49838;0
02.05.2006;50503;0;50132;0;53966;2;49840;0
03.05.2006;50511;0;50181;0;53966;2;49843;0
04.05.2006;50558;0;50227;0;53966;2;49873;0
05.05.2006;50597;0;50255;0;53966;2;49899;0
06.05.2006;50644;0;50281;0;53966;0;49945;0
07.05.2006;50691;0;50304;0;53987;0;49994;0
08.05.2006;50724;0;50335;0;54014;0;50037;0
09.05.2006;50756;0;50380;2;54052;0;50043;0
10.05.2006;50779;0;50380;2;54059;0;50063;0
11.05.2006;50826;0;50380;2;54090;0;50086;0
12.05.2006;50873;0;50380;2;54126;0;50106;0
13.05.2006;50886;0;50380;2;54171;0;50151;0
14.05.2006;50900;0;50380;2;54211;0;50185;0
15.05.2006;50927;0;50380;2;54238;0;50208;0
16.05.2006;50962;0;50380;0;54255;0;50241;0
17.05.2006;50965;0;50404;0;54282;0;50247;0
18.05.2006;50983;0;50417;0;54299;0;50261;0
19.05.2006;50989;0;50461;0;54323;0;50265;0
20.05.2006;51034;0;50481;0;54329;0;50275;2
21.05.2006;51069;0;50504;0;54374;0;50275;2
22.05.2006;51118;0;50551;0;54413;0;50275;2
23.05.2006;51128;0;50600;0;54435;0;50275;2
24.05.2006;51142;0;50641;0;54467;0;50275;0
25.05.2006;51148;0;50688;0;54505;0;50315;0
26.05.2006;51160;0;50713;0;54507;0;50349;0
27.05.2006;51204;0;50759;0;54545;0;50373;0
28.05.2006;51213;0;50761;0;54556;0;50423;0
29.05.2006;51254;0;50788;0;54606;0;50465;0
30.05.2006;51267;0;50818;0;54629;0;50493;0
31.05.2006;51284;0;50833;0;54635;0;50495;0
01.06.2006;51303;0;50870;0;54685;0;50511;0
02.06.2006;51353;0;50877;0;54701;0;50523;0
03.06.2006;51395;2;50898;0;54719;0;50540;0
04.06.2006;51395;2;50915;0;54738;1;50575;0
05.06.2006;51395;2;50949;0;54738;1;50590;0
06.06.2006;51395;2;50959;0;54738;1;50611;0
07.06.2006;51395;0;50987;0;54738;0;50612;0
08.06.2006;51421;0;51023;0;54770;0;50620;0
09.06.2006;51434;0;51072;0;54817;0;50628;0
10.06.2006;51459;0;51109;0;54844;0;50648;0
11.06.2006;51490;0;51130;0;54858;0;50654;0
12.06.2006;51493;0;51167;0;54867;0;50695;0
13.06.2006;51536;0;51203;0;54895;0;50740;0
14.06.2006;51567;0;51242;1;54929;0;50770;0
15.06.2006;51587;0;51242;1;54971;0;50805;0
16.06.2006;51590;0;51242;1;54982;0;50838;0
17.06.2006;51614;0;51242;0;54999;0;50842;0
18.06.2006;51659;0;51257;0;55015;0;50869;0
19.06.2006;51697;0;51298;0;55029;0;50915;0
20.06.2006;51707;0;51328;0;55035;0;50933;0
21.06.2006;51755;0;51358;0;55066;0;50969;0
22.06.2006;51770;0;51390;0;55077;0;51013;0
23.06.2006;51775;0;51410;0;55117;0;51026;0
24.06.2006;51813;0;51439;0;55157;0;51071;1
25.06.2006;51853;0;51445;0;55163;0;51071;1
26.06.2006;51864;0;51485;0;55176;2;51071;1
27.06.2006;51898;0;51498;0;55176;2;51071;0
28.06.2006;51920;0;51515;0;55176;2;51087;0
29.06.2006;51969;0;51554;0;55176;2;51106;0
30.06.2006;52003;0;51568;0;55176;0;51136;0
01.07.2006;52033;0;51596;0;55177;0;51152;0
02.07.2006;52075;0;51609;0;55212;0;51163;0
03.07.2006;52114;0;51617;0;55240;0;51171;0
04.07.2006;52138;0;51621;0;55266;0;51179;0
05.07.2006;52148;0;51667;0;55273;0;51185;0
06.07.2006;52193;0;51684;0;55301;0;51191;0
07.07.2006;52218;0;51687;2;55318;0;51203;0
08.07.2006;52265;1;51687;2;55321;0;51216;0
09.07.2006;52265;1;51687;2;55355;0;51220;0
10.07.2006;52265;1;51687;2;55358;0;51261;0
11.07.2006;52265;1;51687;2;55362;0;51290;0
12.07.2006;52265;0;51687;2;55381;0;51306;0
13.07.2006;52278;0;51687;2;55392;0;51350;0
14.07.2006;52326;0;51687;0;55397;0;51387;0
15.07.2006;52333;0;51724;0;55408;0;51429;0
16.07.2006;52348;0;51760;0;55417;0;51463;0
17.07.2006;52350;0;51773;0;55459;0;51503;0
18.07.2006;52351;0;51798;0;55469;0;51536;0
19.07.2006;52356;0;51842;0;55478;0;51542;0
20.07.2006;52389;0;51879;0;55518;0;51587;0
21.07.2006;52424;0;51910;0;55537;0;51617;0
22.07.2006;52471;0;51954;0;55572;0;51638;0
23.07.2006;52475;0;52001;0;55602;0;51685;0
24.07.2006;52505;0;52026;0;55641;0;51707;2
25.07.2006;52525;0;52034;0;55663;0;51707;2
26.07.2006;52534;0;52039;0;55670;0;51707;2
27.07.2006;52567;0;52043;0;55684;0;51707;2
28.07.2006;52574;0;52083;0;55732;0;51707;2
29.07.2006;52592;0;52104;0;55782;1;51707;2
30.07.2006;52626;2;52114;0;55782;1;51707;0
31.07.2006;52626;2;52135;0;55782;1;51756;0
01.08.2006;52626;2;52180;0;55782;0;51771;0
02.08.2006;52626;2;52184;0;55829;0;51796;0
03.08.2006;52626;2;52190;0;55832;0;51842;0
04.08.2006;52626;0;52191;0;55881;0;51862;0
05.08.2006;52643;0;52234;0;55900;0;51875;0
06.08.2006;52671;0;52259;0;55904;0;51912;0
07.08.2006;52716;0;52283;0;55940;0;51914;0
08.08.2006;52725;0;52328;0;55960;0;51948;0
09.08.2006;52773;0;52332;0;55996;0;51970;0
10.08.2006;52821;0;52366;0;56018;0;51995;0
11.08.2006;52864;0;52381;0;56041;0;51996;0
12.08.2006;52872;0;52431;0;56080;0;52036;0
13.08.2006;52881;0;52459;0;56104;0;52081;0
14.08.2006;52915;0;52496;1;56129;0;52131;0
15.08.2006;52954;0;52496;1;56178;0;52181;0
16.08.2006;52980;0;52496;1;56198;0;52198;0
17.08.2006;53029;0;52496;1;56215;0;52225;0
18.08.2006;53050;0;52496;0;56259;0;52248;0
19.08.2006;53082;0;52544;0;56286;0;52251;0
20.08.2006;53122;0;52583;0;56310;0;52265;0
21.08.2006;53129;0;52594;0;56351;0;52312;0
22.08.2006;53142;0;52635;0;56394;0;52333;0
23.08.2006;53184;0;52661;0;56408;0;52350;0
24.08.2006;53208;0;52662;0;56438;2;52374;0
25.08.2006;53255;0;52704;0;56438;2;52399;0
26.08.2006;53299;0;52754;0;56438;2;52427;0
27.08.2006;53300;0;52803;0;56438;2;52451;0
28.08.2006;53324;0;52827;0;56438;2;52494;0
29.08.2006;53367;0;52844;0;56438;2;52520;0
30.08.2006;53394;0;52845;0;56438;0;52542;2
31.08.2006;53418;0;52863;0;56451;0;52542;2
01.09.2006;53420;0;52891;0;56464;0;52542;2
02.09.2006;53441;0;52900;0;56490;0;52542;2
03.09.2006;53467;0;52923;0;56534;0;52542;2
04.09.2006;53494;0;52937;0;56570;0;52542;2
05.09.2006;53495;1;52983;0;56612;0;52542;2
06.09.2006;53495;1;52986;0;56625;0;52542;0
07.09.2006;53495;1;52992;0;56675;0;52569;0
08.09.2006;53495;0;53022;0;56687;0;52583;0
09.09.2006;53505;0;53048;0;56735;0;52626;0
10.09.2006;53546;0;53088;2;56780;0;52663;0
11.09.2006;53578;0;53088;2;56802;0;52698;0
12.09.2006;53608;0;53088;2;56835;0;52708;0
13.09.2006;53653;0;53088;2;56856;0;52746;0
14.09.2006;53661;0;53088;2;56864;0;52748;0
15.09.2006;53709;0;53088;2;56890;0;52769;0
16.09.2006;53756;0;53088;2;56922;0;52779;0
17.09.2006;53759;0;53088;0;56935;0;52829;0
18.09.2006;53791;0;53126;0;56985;0;52840;0
19.09.2006;53841;0;53129;0;56992;0;52879;0
20.09.2006;53842;0;53174;0;56998;0;52884;0
21.09.2006;53870;0;53202;0;57031;0;52932;0
22.09.2006;53916;0;53232;0;57056;0;52965;0
23.09.2006;53951;0;53234;0;57085;0;52993;0
24.09.2006;53988;0;53273;0;57117;1;53040;0
25.09.2006;54001;2;53280;0;57117;1;53062;0
26.09.2006;54001;2;53295;0;57117;1;53074;0
27.09.2006;54001;2;53308;0;57117;0;53106;0
28.09.2006;54001;2;53322;0;57163;0;53139;0
29.09.2006;54001;2;53355;0;57164;0;53144;0
30.09.2006;54001;2;53378;0;57173;0;53153;0
01.10.2006;54001;2;53404;0;57214;0;53160;0
02.10.2006;54001;0;53427;0;57256;0;53177;0
03.10.2006;54018;0;53443;0;57263;0;53190;0
04.10.2006;54064;0;53467;0;57281;0;53193;0
05.10.2006;54073;0;53503;0;57324;0;53236;1
06.10.2006;54087;0;53520;0;57374;0;53236;1
07.10.2006;54100;0;53557;0;57420;0;53236;1
08.10.2006;54128;0;53604;0;57469;0;53236;0
09.10.2006;54145;0;53606;0;57492;0;53272;0
10.10.2006;54165;0;53647;2;57500;0;53288;0
11.10.2006;54167;0;53647;2;57537;0;53301;0
12.10.2006;54195;0;53647;2;57559;0;53329;0
13.10.2006;54215;0;53647;2;57576;0;53339;0
14.10.2006;54248;0;53647;2;57584;2;53343;0
15.10.2006;54267;0;53647;0;57584;2;53377;0
16.10.2006;54289;0;53670;0;57584;2;53382;0
17.10.2006;54329;0;53697;0;57584;2;53421;0
18.10.2006;54334;0;53706;0;57584;2;53446;0
19.10.2006;54344;0;53744;0;57584;2;53479;0
20.10.2006;54376;0;53785;0;57584;2;53497;0
21.10.2006;54425;0;53816;0;57584;0;53505;0
22.10.2006;54475;0;53832;0;57625;0;53525;0
23.10.2006;54494;0;53857;0;57628;0;53526;0
24.10.2006;54526;0;53861;0;57670;0;53562;0
25.10.2006;54563;0;53875;0;57676;0;53583;0
26.10.2006;54571;0;53922;0;57708;0;53631;0
27.10.2006;54580;0;53945;0;57729;0;53676;0
28.10.2006;54605;0;53984;0;57760;0;53699;0
29.10.2006;54628;0;54028;0;57794;0;53718;0
30.10.2006;54639;0;54033;0;57823;0;53746;0
31.10.2006;54673;0;54056;0;57865;0;53794;0
01.11.2006;54716;0;54075;0;57903;0;53824;0
02.11.2006;54754;0;54123;0;57936;0;53826;4
03.11.2006;54764;0;54161;0;57937;0;53826;4
04.11.2006;54790;2;54202;0;57939;0;53826;4
05.11.2006;54790;2;54228;0;57977;0;53826;4
06.11.2006;54790;2;54254;0;58020;0;53826;4
07.11.2006;54790;2;54281;0;58047;0;53826;4
08.11.2006;54790;2;54282;0;58078;0;53826;4
09.11.2006;54790;2;54325;0;58084;0;53826;4
10.11.2006;54790;2;54347;0;58104;0;53826;4
11.11.2006;54790;0;54392;0;58109;0;53826;4
12.11.2006;54838;0;54437;0;58141;0;53826;4
13.11.2006;54865;0;54484;0;58172;0;53826;4
14.11.2006;54875;0;54519;0;58198;0;53826;4
15.11.2006;54910;0;54544;0;58225;0;53826;4
16.11.2006;54923;0;54562;1;58262;0;53826;4
17.11.2006;54936;0;54562;1;58299;0;53826;4
18.11.2006;54981;0;54562;1;58306;0;53826;4
19.11.2006;54982;0;54562;1;58351;0;53826;4
20.11.2006;55014;0;54562;0;58366;0;53826;4
21.11.2006;55042;0;54603;0;58372;1;53826;4
22.11.2006;55044;0;54653;0;58372;1;53826;4
23.11.2006;55056;0;54689;0;58372;1;53826;4
24.11.2006;55070;0;54695;0;58372;0;53826;4
25.11.2006;55089;0;54720;0;58375;0;53826;4
26.11.2006;55097;0;54733;0;58400;0;53826;4
27.11.2006;55101;0;54756;0;58449;0;53826;4
28.11.2006;55144;0;54761;0;58464;0;53826;4
29.11.2006;55160;0;54777;0;58508;0;53826;4
30.11.2006;55168;0;54802;0;58517;0;53826;4
01.12.2006;55192;0;54834;0;58518;0;53826;4
02.12.2006;55196;0;54856;0;58525;0;53826;4
03.12.2006;55244;0;54890;0;58556;0;53826;4
04.12.2006;55280;0;54919;0;58604;0;53826;0
05.12.2006;55328;0;54933;0;58640;0;53842;0
06.12.2006;55344;0;54974;0;58657;0;53843;0
07.12.2006;55393;1;54991;0;58696;0;53872;0
08.12.2006;55393;1;55008;0;58710;0;53916;0
09.12.2006;55393;1;55053;2;58723;0;53951;0
10.12.2006;55393;0;55053;2;58725;0;53964;0
11.12.2006;55410;0;55053;2;58733;0;54002;0
12.12.2006;55415;0;55053;2;58773;0;54038;0
13.12.2006;55453;0;55053;2;58794;0;54051;0
14.12.2006;55480;0;55053;2;58808;0;54084;0
15.12.2006;55524;0;55053;0;58854;0;54109;0
16.12.2006;55572;0;55096;0;58886;0;54154;0
17.12.2006;55586;0;55121;0;58910;0;54155;0
18.12.2006;55634;0;55143;0;58960;0;54204;0
19.12.2006;55683;0;55160;0;58970;0;54208;0
20.12.2006;55705;0;55175;0;58973;2;54216;0
21.12.2006;55736;0;55206;0;58973;2;54235;0
22.12.2006;55759;0;55227;0;58973;2;54243;0
23.12.2006;55764;0;55276;0;58973;2;54274;0
24.12.2006;55811;0;55279;0;58973;2;54286;0
25.12.2006;55839;0;55298;0;58973;0;54333;0
26.12.2006;55846;0;55321;0;59017;0;54359;0
27.12.2006;55877;0;55371;0;59055;0;54383;0
28.12.2006;55916;0;55374;0;59103;0;54432;0
29.12.2006;55946;2;55409;0;59144;0;54470;0
30.12.2006;55946;2;55419;0;59170;0;54474;0
31.12.2006;55946;2;55437;0;59210;0;54496;0
01.01.2007;55946;2;55465;0;59222;0;54542;0
02.01.2007;55946;2;55468;0;59254;0;54579;0
03.01.2007;55946;2;55479;0;59282;0;54605;0
04.01.2007;55946;2;55487;0;59327;0;54614;0
05.01.2007;55946;0;55503;0;59377;0;54658;0
06.01.2007;55985;0;55538;0;59393;0;54692;1
07.01.2007;55995;0;55587;0;59432;0;54692;1
08.01.2007;56005;0;55605;0;59449;0;54692;1
09.01.2007;56047;0;55635;2;59492;0;54692;1
10.01.2007;56065;0;55635;2;59505;0;54692;0
11.01.2007;56093;0;55635;2;59513;0;54738;0
12.01.2007;56100;0;55635;2;59543;0;54754;0
13.01.2007;56142;0;55635;2;59551;0;54773;0
14.01.2007;56177;0;55635;0;59560;0;54805;0
15.01.2007;56213;0;55654;0;59590;0;54831;0
16.01.2007;56232;0;55665;0;59634;0;54852;0
17.01.2007;56243;0;55681;0;59665;0;54902;0
18.01.2007;56268;0;55704;0;59681;1;54948;0
19.01.2007;56281;0;55717;0;59681;1;54957;0
20.01.2007;56325;0;55755;0;59681;1;54980;0
21.01.2007;56344;0;55804;0;59681;1;55025;0
22.01.2007;56381;0;55816;0;59681;0;55047;0
23.01.2007;56391;0;55858;0;59707;0;55076;0
24.01.2007;56402;0;55901;0;59727;0;55092;0
25.01.2007;56448;0;55929;0;59764;0;55117;0
26.01.2007;56456;0;55973;0;59781;0;55165;0
27.01.2007;56490;0;55977;0;59801;0;55175;0
28.01.2007;56527;0;56022;0;59851;0;55225;0
29.01.2007;56566;0;56038;0;59899;0;55272;0
30.01.2007;56605;0;56047;0;59900;0;55322;0
31.01.2007;56640;0;56064;0;59906;0;55347;0
01.02.2007;56687;1;56112;0;59951;0;55363;0
02.02.2007;56687;1;56146;0;59979;0;55367;0
03.02.2007;56687;1;56178;0;59999;0;55412;4
04.02.2007;56687;0;56225;0;60029;0;55412;4
05.02.2007;56702;0;56248;0;60048;0;55412;4
06.02.2007;56748;0;56297;0;60069;0;55412;4
07.02.2007;56773;0;56342;0;60076;0;55412;4
08.02.2007;56776;0;56347;0;60103;0;55412;4
09.02.2007;56819;0;56365;0;60133;0;55412;7
10.02.2007;56853;0;56409;0;60148;2;55412;7
11.02.2007;56889;0;56415;0;60148;2;55412;7
12.02.2007;56912;0;56459;1;60148;2;55412;7
13.02.2007;56921;0;56459;1;60148;2;55412;7
14.02.2007;56960;0;56459;1;60148;2;55412;7
15.02.2007;56998;0;56459;1;60148;0;55412;7
16.02.2007;57001;0;56459;0;60193;0;55412;7
17.02.2007;57029;0;56498;0;60210;0;55412;7
18.02.2007;57044;0;56536;0;60243;0;55412;7
19.02.2007;57052;0;56552;0;60286;0;55412;7
20.02.2007;57053;0;56568;0;60312;0;55412;7
21.02.2007;57091;0;56584;0;60313;0;55412;7
22.02.2007;57134;0;56585;0;60341;0;55412;7
23.02.2007;57154;0;56594;0;60362;0;55412;7
24.02.2007;57163;0;56602;0;60377;0;55412;7
25.02.2007;57194;2;56608;0;60388;0;55412;7
26.02.2007;57194;2;56636;0;60409;0;55412;7
27.02.2007;57194;2;56652;0;60435;0;55412;7
28.02.2007;57194;2;56702;0;60468;0;55412;7
01.03.2007;57194;2;56750;0;60482;0;55412;0
02.03.2007;57194;2;56786;0;60518;0;55429;0
03.03.2007;57194;0;56790;0;60554;0;55454;0
04.03.2007;57210;0;56829;0;60579;0;55492;0
05.03.2007;57236;0;56863;0;60580;0;55527;0
06.03.2007;57266;0;56898;2;60610;0;55539;0
07.03.2007;57297;0;56898;2;60628;0;55581;0
08.03.2007;57319;0;56898;2;60635;0;55623;0
09.03.2007;57321;0;56898;2;60675;0;55672;0
10.03.2007;57357;0;56898;2;60708;0;55700;0
11.03.2007;57374;0;56898;0;60736;0;55737;0
12.03.2007;57401;0;56930;0;60769;0;55768;0
13.03.2007;57439;0;56934;0;60808;1;55780;0
